"t","Pp","Virus_D","Productive"
57,1,0.765295929698057,22
58,1,0.765295929698057,17
59,1,0.765295929698057,15
60,1,0.765295929698057,14
61,1,0.765295929698057,10
62,1,0.765295929698057,10
63,1,0.765295929698057,9
64,1,0.765295929698057,7
65,1,0.765295929698057,7
66,1,0.765295929698057,6
67,1,0.765295929698057,5
68,1,0.765295929698057,4
69,1,0.765295929698057,2
70,1,0.765295929698057,1
71,1,0.765295929698057,1
72,1,0.765295929698057,1
73,1,0.765295929698057,1
74,1,0.765295929698057,1
75,1,0.765295929698057,1
76,1,0.765295929698057,1
77,1,0.765295929698057,1
78,1,0.765295929698057,1
79,1,0.765295929698057,1
80,1,0.765295929698057,1
81,1,0.765295929698057,1
82,1,0.765295929698057,1
83,1,0.765295929698057,1
84,1,0.765295929698057,1
85,1,0.765295929698057,1
86,1,0.765295929698057,1
87,1,0.765295929698057,1
88,1,0.765295929698057,1
89,1,0.765295929698057,1
90,1,0.765295929698057,1
91,1,0.765295929698057,1
92,1,0.765295929698057,1
93,1,0.765295929698057,1
94,1,0.765295929698057,1
95,1,0.765295929698057,1
96,1,0.765295929698057,1
1,1,-0.234704070301943,2
2,1,-0.234704070301943,3
3,1,-0.234704070301943,4
4,1,-0.234704070301943,9
5,1,-0.234704070301943,9
6,1,-0.234704070301943,16
7,1,-0.234704070301943,24
8,1,-0.234704070301943,29
9,1,-0.234704070301943,38
10,1,-0.234704070301943,45
11,1,-0.234704070301943,67
12,1,-0.234704070301943,77
13,1,-0.234704070301943,92
14,1,-0.234704070301943,112
15,1,-0.234704070301943,112
16,1,-0.234704070301943,122
17,1,-0.234704070301943,123
18,1,-0.234704070301943,139
19,1,-0.234704070301943,147
20,1,-0.234704070301943,154
21,1,-0.234704070301943,176
22,1,-0.234704070301943,178
23,1,-0.234704070301943,186
24,1,-0.234704070301943,206
25,1,-0.234704070301943,199
26,1,-0.234704070301943,220
27,1,-0.234704070301943,242
28,1,-0.234704070301943,249
29,1,-0.234704070301943,275
30,1,-0.234704070301943,283
31,1,-0.234704070301943,304
32,1,-0.234704070301943,309
33,1,-0.234704070301943,308
34,1,-0.234704070301943,335
35,1,-0.234704070301943,348
36,1,-0.234704070301943,354
37,1,-0.234704070301943,385
38,1,-0.234704070301943,396
39,1,-0.234704070301943,404
40,1,-0.234704070301943,401
41,1,-0.234704070301943,408
42,1,-0.234704070301943,436
43,1,-0.234704070301943,444
44,1,-0.234704070301943,474
45,1,-0.234704070301943,486
46,1,-0.234704070301943,498
47,1,-0.234704070301943,521
48,1,-0.234704070301943,545
49,1,-0.234704070301943,560
50,1,-0.234704070301943,567
51,1,-0.234704070301943,587
52,1,-0.234704070301943,576
53,1,-0.234704070301943,575
54,1,-0.234704070301943,586
55,1,-0.234704070301943,576
56,1,-0.234704070301943,587
57,1,-0.234704070301943,611
58,1,-0.234704070301943,621
59,1,-0.234704070301943,630
60,1,-0.234704070301943,637
61,1,-0.234704070301943,680
62,1,-0.234704070301943,687
63,1,-0.234704070301943,714
64,1,-0.234704070301943,728
65,1,-0.234704070301943,742
66,1,-0.234704070301943,752
67,1,-0.234704070301943,773
68,1,-0.234704070301943,770
69,1,-0.234704070301943,780
70,1,-0.234704070301943,778
71,1,-0.234704070301943,807
72,1,-0.234704070301943,819
73,1,-0.234704070301943,828
74,1,-0.234704070301943,850
75,1,-0.234704070301943,867
76,1,-0.234704070301943,869
77,1,-0.234704070301943,881
78,1,-0.234704070301943,909
79,1,-0.234704070301943,931
80,1,-0.234704070301943,899
81,1,-0.234704070301943,909
82,1,-0.234704070301943,887
83,1,-0.234704070301943,838
84,1,-0.234704070301943,798
85,1,-0.234704070301943,767
86,1,-0.234704070301943,736
87,1,-0.234704070301943,693
88,1,-0.234704070301943,634
89,1,-0.234704070301943,592
90,1,-0.234704070301943,585
91,1,-0.234704070301943,553
92,1,-0.234704070301943,505
93,1,-0.234704070301943,482
94,1,-0.234704070301943,468
95,1,-0.234704070301943,441
96,1,-0.234704070301943,402
1,1,1.76529592969806,2
2,1,1.76529592969806,5
3,1,1.76529592969806,13
4,1,1.76529592969806,30
5,1,1.76529592969806,82
6,1,1.76529592969806,206
7,1,1.76529592969806,433
8,1,1.76529592969806,860
9,1,1.76529592969806,1468
10,1,1.76529592969806,2240
11,1,1.76529592969806,3239
12,1,1.76529592969806,4228
13,1,1.76529592969806,4952
14,1,1.76529592969806,5222
15,1,1.76529592969806,4807
16,1,1.76529592969806,4060
17,1,1.76529592969806,3305
18,1,1.76529592969806,2677
19,1,1.76529592969806,2162
20,1,1.76529592969806,1765
21,1,1.76529592969806,1463
22,1,1.76529592969806,1202
23,1,1.76529592969806,981
24,1,1.76529592969806,800
25,1,1.76529592969806,633
26,1,1.76529592969806,499
27,1,1.76529592969806,411
28,1,1.76529592969806,320
29,1,1.76529592969806,261
30,1,1.76529592969806,208
31,1,1.76529592969806,168
32,1,1.76529592969806,136
33,1,1.76529592969806,115
34,1,1.76529592969806,95
35,1,1.76529592969806,79
36,1,1.76529592969806,65
37,1,1.76529592969806,48
38,1,1.76529592969806,38
39,1,1.76529592969806,26
40,1,1.76529592969806,17
41,1,1.76529592969806,12
42,1,1.76529592969806,12
43,1,1.76529592969806,11
44,1,1.76529592969806,9
45,1,1.76529592969806,7
46,1,1.76529592969806,7
47,1,1.76529592969806,6
48,1,1.76529592969806,4
49,1,1.76529592969806,4
50,1,1.76529592969806,3
51,1,1.76529592969806,2
52,1,1.76529592969806,2
53,1,1.76529592969806,2
54,1,1.76529592969806,1
55,1,1.76529592969806,1
56,1,1.76529592969806,1
57,1,1.76529592969806,1
58,1,1.76529592969806,1
59,1,1.76529592969806,1
60,1,1.76529592969806,1
61,1,1.76529592969806,1
62,1,1.76529592969806,1
63,1,1.76529592969806,1
64,1,1.76529592969806,1
65,1,1.76529592969806,1
66,1,1.76529592969806,1
67,1,1.76529592969806,1
68,1,1.76529592969806,1
69,1,1.76529592969806,1
70,1,1.76529592969806,1
71,1,1.76529592969806,1
72,1,1.76529592969806,1
73,1,1.76529592969806,1
74,1,1.76529592969806,1
75,1,1.76529592969806,1
76,1,1.76529592969806,1
77,1,1.76529592969806,1
78,1,1.76529592969806,1
79,1,1.76529592969806,1
80,1,1.76529592969806,1
81,1,1.76529592969806,1
82,1,1.76529592969806,1
83,1,1.76529592969806,1
84,1,1.76529592969806,1
85,1,1.76529592969806,1
86,1,1.76529592969806,1
87,1,1.76529592969806,1
88,1,1.76529592969806,1
89,1,1.76529592969806,1
90,1,1.76529592969806,1
91,1,1.76529592969806,1
92,1,1.76529592969806,1
93,1,1.76529592969806,1
94,1,1.76529592969806,1
95,1,1.76529592969806,1
96,1,1.76529592969806,1
1,1,2.76529592969806,2
2,1,2.76529592969806,5
3,1,2.76529592969806,6
4,1,2.76529592969806,20
5,1,2.76529592969806,53
6,1,2.76529592969806,136
7,1,2.76529592969806,396
8,1,2.76529592969806,954
9,1,2.76529592969806,2255
10,1,2.76529592969806,4475
11,1,2.76529592969806,6395
12,1,2.76529592969806,6329
13,1,2.76529592969806,5253
14,1,2.76529592969806,4252
15,1,2.76529592969806,3416
16,1,2.76529592969806,2768
17,1,2.76529592969806,2214
18,1,2.76529592969806,1800
19,1,2.76529592969806,1474
20,1,2.76529592969806,1194
21,1,2.76529592969806,965
22,1,2.76529592969806,795
23,1,2.76529592969806,633
24,1,2.76529592969806,510
25,1,2.76529592969806,422
26,1,2.76529592969806,342
27,1,2.76529592969806,270
28,1,2.76529592969806,232
29,1,2.76529592969806,183
30,1,2.76529592969806,146
31,1,2.76529592969806,124
32,1,2.76529592969806,105
33,1,2.76529592969806,85
34,1,2.76529592969806,68
35,1,2.76529592969806,56
36,1,2.76529592969806,44
37,1,2.76529592969806,37
38,1,2.76529592969806,27
39,1,2.76529592969806,25
40,1,2.76529592969806,22
41,1,2.76529592969806,18
42,1,2.76529592969806,16
43,1,2.76529592969806,12
44,1,2.76529592969806,10
45,1,2.76529592969806,8
46,1,2.76529592969806,5
47,1,2.76529592969806,5
48,1,2.76529592969806,5
49,1,2.76529592969806,4
50,1,2.76529592969806,3
51,1,2.76529592969806,2
52,1,2.76529592969806,1
53,1,2.76529592969806,1
54,1,2.76529592969806,1
55,1,2.76529592969806,1
56,1,2.76529592969806,1
57,1,2.76529592969806,1
58,1,2.76529592969806,1
59,1,2.76529592969806,1
60,1,2.76529592969806,1
61,1,2.76529592969806,1
62,1,2.76529592969806,1
63,1,2.76529592969806,1
64,1,2.76529592969806,1
65,1,2.76529592969806,1
66,1,2.76529592969806,1
67,1,2.76529592969806,1
68,1,2.76529592969806,1
69,1,2.76529592969806,1
70,1,2.76529592969806,1
71,1,2.76529592969806,1
72,1,2.76529592969806,1
73,1,2.76529592969806,1
74,1,2.76529592969806,1
75,1,2.76529592969806,1
76,1,2.76529592969806,1
77,1,2.76529592969806,1
78,1,2.76529592969806,1
79,1,2.76529592969806,1
80,1,2.76529592969806,1
81,1,2.76529592969806,1
82,1,2.76529592969806,1
83,1,2.76529592969806,1
84,1,2.76529592969806,1
85,1,2.76529592969806,1
86,1,2.76529592969806,1
87,1,2.76529592969806,1
88,1,2.76529592969806,1
89,1,2.76529592969806,1
90,1,2.76529592969806,1
91,1,2.76529592969806,1
92,1,2.76529592969806,1
93,1,2.76529592969806,1
94,1,2.76529592969806,1
95,1,2.76529592969806,1
96,1,2.76529592969806,1
1,1,3.76529592969806,2
2,1,3.76529592969806,5
3,1,3.76529592969806,10
4,1,3.76529592969806,33
5,1,3.76529592969806,88
6,1,3.76529592969806,229
7,1,3.76529592969806,628
8,1,3.76529592969806,1543
9,1,3.76529592969806,3409
10,1,3.76529592969806,5743
11,1,3.76529592969806,6512
12,1,3.76529592969806,5715
13,1,3.76529592969806,4676
14,1,3.76529592969806,3777
15,1,3.76529592969806,3081
16,1,3.76529592969806,2490
17,1,3.76529592969806,2017
18,1,3.76529592969806,1636
19,1,3.76529592969806,1349
20,1,3.76529592969806,1094
21,1,3.76529592969806,879
22,1,3.76529592969806,722
23,1,3.76529592969806,574
24,1,3.76529592969806,471
25,1,3.76529592969806,376
26,1,3.76529592969806,311
27,1,3.76529592969806,245
28,1,3.76529592969806,198
29,1,3.76529592969806,152
30,1,3.76529592969806,119
31,1,3.76529592969806,91
32,1,3.76529592969806,77
33,1,3.76529592969806,66
34,1,3.76529592969806,47
35,1,3.76529592969806,41
36,1,3.76529592969806,33
37,1,3.76529592969806,21
38,1,3.76529592969806,16
39,1,3.76529592969806,14
40,1,3.76529592969806,10
41,1,3.76529592969806,10
42,1,3.76529592969806,8
43,1,3.76529592969806,8
44,1,3.76529592969806,8
45,1,3.76529592969806,5
46,1,3.76529592969806,2
47,1,3.76529592969806,1
48,1,3.76529592969806,1
49,1,3.76529592969806,1
50,1,3.76529592969806,1
51,1,3.76529592969806,1
52,1,3.76529592969806,1
53,1,3.76529592969806,1
54,1,3.76529592969806,1
55,1,3.76529592969806,1
56,1,3.76529592969806,1
57,1,3.76529592969806,1
58,1,3.76529592969806,1
59,1,3.76529592969806,1
60,1,3.76529592969806,1
61,1,3.76529592969806,1
62,1,3.76529592969806,1
63,1,3.76529592969806,1
64,1,3.76529592969806,1
65,1,3.76529592969806,1
66,1,3.76529592969806,1
67,1,3.76529592969806,1
68,1,3.76529592969806,1
69,1,3.76529592969806,1
70,1,3.76529592969806,1
71,1,3.76529592969806,1
72,1,3.76529592969806,1
73,1,3.76529592969806,1
74,1,3.76529592969806,1
75,1,3.76529592969806,1
76,1,3.76529592969806,1
77,1,3.76529592969806,1
78,1,3.76529592969806,1
79,1,3.76529592969806,1
80,1,3.76529592969806,1
81,1,3.76529592969806,1
82,1,3.76529592969806,1
83,1,3.76529592969806,1
84,1,3.76529592969806,1
85,1,3.76529592969806,1
86,1,3.76529592969806,1
87,1,3.76529592969806,1
88,1,3.76529592969806,1
89,1,3.76529592969806,1
90,1,3.76529592969806,1
91,1,3.76529592969806,1
92,1,3.76529592969806,1
93,1,3.76529592969806,1
94,1,3.76529592969806,1
95,1,3.76529592969806,1
96,1,3.76529592969806,1
