"t","Pp","Virus_D","Virions"
62,1,3.66838591669,1845
63,1,3.66838591669,1609
64,1,3.66838591669,1424
65,1,3.66838591669,1245
66,1,3.66838591669,1095
67,1,3.66838591669,990
68,1,3.66838591669,904
69,1,3.66838591669,806
70,1,3.66838591669,718
71,1,3.66838591669,656
72,1,3.66838591669,609
73,1,3.66838591669,554
74,1,3.66838591669,506
75,1,3.66838591669,457
76,1,3.66838591669,424
77,1,3.66838591669,384
78,1,3.66838591669,354
79,1,3.66838591669,343
80,1,3.66838591669,319
81,1,3.66838591669,313
82,1,3.66838591669,302
83,1,3.66838591669,284
84,1,3.66838591669,285
85,1,3.66838591669,288
86,1,3.66838591669,277
87,1,3.66838591669,273
88,1,3.66838591669,264
89,1,3.66838591669,279
90,1,3.66838591669,280
91,1,3.66838591669,276
92,1,3.66838591669,274
93,1,3.66838591669,263
94,1,3.66838591669,264
95,1,3.66838591669,257
96,1,3.66838591669,260
1,1,0.765295929698057,41
2,1,0.765295929698057,166
3,1,0.765295929698057,425
4,1,0.765295929698057,959
5,1,0.765295929698057,1910
6,1,0.765295929698057,3953
7,1,0.765295929698057,7065
8,1,0.765295929698057,11751
9,1,0.765295929698057,18740
10,1,0.765295929698057,27699
11,1,0.765295929698057,38626
12,1,0.765295929698057,50630
13,1,0.765295929698057,65391
14,1,0.765295929698057,82505
15,1,0.765295929698057,102488
16,1,0.765295929698057,124536
17,1,0.765295929698057,147744
18,1,0.765295929698057,173140
19,1,0.765295929698057,198993
20,1,0.765295929698057,225930
21,1,0.765295929698057,253538
22,1,0.765295929698057,282278
23,1,0.765295929698057,310217
24,1,0.765295929698057,337257
25,1,0.765295929698057,364818
26,1,0.765295929698057,393847
27,1,0.765295929698057,426664
28,1,0.765295929698057,455333
29,1,0.765295929698057,482271
30,1,0.765295929698057,504900
31,1,0.765295929698057,520626
32,1,0.765295929698057,526770
33,1,0.765295929698057,526451
34,1,0.765295929698057,517365
35,1,0.765295929698057,500005
36,1,0.765295929698057,476955
37,1,0.765295929698057,449929
38,1,0.765295929698057,419806
39,1,0.765295929698057,387517
40,1,0.765295929698057,353923
41,1,0.765295929698057,320861
42,1,0.765295929698057,289736
43,1,0.765295929698057,259782
44,1,0.765295929698057,231711
45,1,0.765295929698057,205768
46,1,0.765295929698057,182097
47,1,0.765295929698057,161287
48,1,0.765295929698057,142362
49,1,0.765295929698057,125252
50,1,0.765295929698057,109714
51,1,0.765295929698057,96039
52,1,0.765295929698057,83824
53,1,0.765295929698057,73123
54,1,0.765295929698057,63798
55,1,0.765295929698057,55676
56,1,0.765295929698057,48510
57,1,0.765295929698057,42281
58,1,0.765295929698057,36730
59,1,0.765295929698057,31996
60,1,0.765295929698057,27957
61,1,0.765295929698057,24437
62,1,0.765295929698057,21298
63,1,0.765295929698057,18553
64,1,0.765295929698057,16220
65,1,0.765295929698057,14126
66,1,0.765295929698057,12407
67,1,0.765295929698057,10863
68,1,0.765295929698057,9407
69,1,0.765295929698057,8172
70,1,0.765295929698057,7071
71,1,0.765295929698057,6086
72,1,0.765295929698057,5253
73,1,0.765295929698057,4568
74,1,0.765295929698057,3980
75,1,0.765295929698057,3446
76,1,0.765295929698057,2951
77,1,0.765295929698057,2554
78,1,0.765295929698057,2213
79,1,0.765295929698057,1905
80,1,0.765295929698057,1677
81,1,0.765295929698057,1498
82,1,0.765295929698057,1312
83,1,0.765295929698057,1148
84,1,0.765295929698057,1009
85,1,0.765295929698057,908
86,1,0.765295929698057,818
87,1,0.765295929698057,733
88,1,0.765295929698057,656
89,1,0.765295929698057,598
90,1,0.765295929698057,564
91,1,0.765295929698057,515
92,1,0.765295929698057,467
93,1,0.765295929698057,425
94,1,0.765295929698057,421
95,1,0.765295929698057,388
96,1,0.765295929698057,365
1,1,-0.234704070301943,41
2,1,-0.234704070301943,136
3,1,-0.234704070301943,220
4,1,-0.234704070301943,420
5,1,-0.234704070301943,679
6,1,-0.234704070301943,1081
7,1,-0.234704070301943,1673
8,1,-0.234704070301943,2376
9,1,-0.234704070301943,3244
10,1,-0.234704070301943,4311
11,1,-0.234704070301943,5835
12,1,-0.234704070301943,7549
13,1,-0.234704070301943,9674
14,1,-0.234704070301943,11907
15,1,-0.234704070301943,14369
16,1,-0.234704070301943,16606
17,1,-0.234704070301943,18904
18,1,-0.234704070301943,21175
19,1,-0.234704070301943,23464
20,1,-0.234704070301943,25656
21,1,-0.234704070301943,28192
22,1,-0.234704070301943,30782
23,1,-0.234704070301943,33284
24,1,-0.234704070301943,35702
25,1,-0.234704070301943,38104
26,1,-0.234704070301943,40868
27,1,-0.234704070301943,43411
28,1,-0.234704070301943,46092
29,1,-0.234704070301943,49199
30,1,-0.234704070301943,52659
31,1,-0.234704070301943,55695
32,1,-0.234704070301943,59118
33,1,-0.234704070301943,62168
34,1,-0.234704070301943,65135
35,1,-0.234704070301943,68541
36,1,-0.234704070301943,71917
37,1,-0.234704070301943,75446
38,1,-0.234704070301943,79081
39,1,-0.234704070301943,83043
40,1,-0.234704070301943,85884
41,1,-0.234704070301943,88961
42,1,-0.234704070301943,91705
43,1,-0.234704070301943,95072
44,1,-0.234704070301943,98807
45,1,-0.234704070301943,102777
46,1,-0.234704070301943,106286
47,1,-0.234704070301943,109680
48,1,-0.234704070301943,113607
49,1,-0.234704070301943,117534
50,1,-0.234704070301943,122136
51,1,-0.234704070301943,126392
52,1,-0.234704070301943,129841
53,1,-0.234704070301943,132734
54,1,-0.234704070301943,135431
55,1,-0.234704070301943,137700
56,1,-0.234704070301943,139547
57,1,-0.234704070301943,141679
58,1,-0.234704070301943,144345
59,1,-0.234704070301943,147321
60,1,-0.234704070301943,149595
61,1,-0.234704070301943,152027
62,1,-0.234704070301943,156078
63,1,-0.234704070301943,159295
64,1,-0.234704070301943,163325
65,1,-0.234704070301943,167050
66,1,-0.234704070301943,170881
67,1,-0.234704070301943,174912
68,1,-0.234704070301943,178718
69,1,-0.234704070301943,182095
70,1,-0.234704070301943,185217
71,1,-0.234704070301943,188233
72,1,-0.234704070301943,191135
73,1,-0.234704070301943,194232
74,1,-0.234704070301943,197693
75,1,-0.234704070301943,201085
76,1,-0.234704070301943,204888
77,1,-0.234704070301943,207552
78,1,-0.234704070301943,210316
79,1,-0.234704070301943,213720
80,1,-0.234704070301943,217098
81,1,-0.234704070301943,219151
82,1,-0.234704070301943,220887
83,1,-0.234704070301943,220438
84,1,-0.234704070301943,219200
85,1,-0.234704070301943,216970
86,1,-0.234704070301943,213921
87,1,-0.234704070301943,209208
88,1,-0.234704070301943,204064
89,1,-0.234704070301943,197057
90,1,-0.234704070301943,190341
91,1,-0.234704070301943,184027
92,1,-0.234704070301943,177193
93,1,-0.234704070301943,169815
94,1,-0.234704070301943,162849
95,1,-0.234704070301943,156198
96,1,-0.234704070301943,149154
1,1,1.76529592969806,41
2,1,1.76529592969806,166
3,1,1.76529592969806,465
4,1,1.76529592969806,1123
5,1,1.76529592969806,2980
6,1,1.76529592969806,7638
7,1,1.76529592969806,18259
8,1,1.76529592969806,40088
9,1,1.76529592969806,78252
10,1,1.76529592969806,137086
11,1,1.76529592969806,221234
12,1,1.76529592969806,329511
13,1,1.76529592969806,455620
14,1,1.76529592969806,580612
15,1,1.76529592969806,683432
16,1,1.76529592969806,749393
17,1,1.76529592969806,777192
18,1,1.76529592969806,775268
19,1,1.76529592969806,752862
20,1,1.76529592969806,717472
21,1,1.76529592969806,673863
22,1,1.76529592969806,625471
23,1,1.76529592969806,575654
24,1,1.76529592969806,525105
25,1,1.76529592969806,475642
26,1,1.76529592969806,427430
27,1,1.76529592969806,382198
28,1,1.76529592969806,340331
29,1,1.76529592969806,301795
30,1,1.76529592969806,266795
31,1,1.76529592969806,234961
32,1,1.76529592969806,206335
33,1,1.76529592969806,181247
34,1,1.76529592969806,158807
35,1,1.76529592969806,139069
36,1,1.76529592969806,121496
37,1,1.76529592969806,105668
38,1,1.76529592969806,92245
39,1,1.76529592969806,80077
40,1,1.76529592969806,69213
41,1,1.76529592969806,59797
42,1,1.76529592969806,51614
43,1,1.76529592969806,44566
44,1,1.76529592969806,38315
45,1,1.76529592969806,33003
46,1,1.76529592969806,28460
47,1,1.76529592969806,24668
48,1,1.76529592969806,21243
49,1,1.76529592969806,18329
50,1,1.76529592969806,15840
51,1,1.76529592969806,13569
52,1,1.76529592969806,11681
53,1,1.76529592969806,9997
54,1,1.76529592969806,8637
55,1,1.76529592969806,7445
56,1,1.76529592969806,6478
57,1,1.76529592969806,5546
58,1,1.76529592969806,4776
59,1,1.76529592969806,4174
60,1,1.76529592969806,3609
61,1,1.76529592969806,3120
62,1,1.76529592969806,2722
63,1,1.76529592969806,2328
64,1,1.76529592969806,2015
65,1,1.76529592969806,1740
66,1,1.76529592969806,1545
67,1,1.76529592969806,1341
68,1,1.76529592969806,1208
69,1,1.76529592969806,1072
70,1,1.76529592969806,936
71,1,1.76529592969806,850
72,1,1.76529592969806,753
73,1,1.76529592969806,707
74,1,1.76529592969806,646
75,1,1.76529592969806,594
76,1,1.76529592969806,547
77,1,1.76529592969806,503
78,1,1.76529592969806,479
79,1,1.76529592969806,455
80,1,1.76529592969806,427
81,1,1.76529592969806,411
82,1,1.76529592969806,398
83,1,1.76529592969806,379
84,1,1.76529592969806,353
85,1,1.76529592969806,348
86,1,1.76529592969806,334
87,1,1.76529592969806,326
88,1,1.76529592969806,319
89,1,1.76529592969806,302
90,1,1.76529592969806,300
91,1,1.76529592969806,296
92,1,1.76529592969806,298
93,1,1.76529592969806,287
94,1,1.76529592969806,284
95,1,1.76529592969806,280
96,1,1.76529592969806,268
1,1,2.76529592969806,41
2,1,2.76529592969806,166
3,1,2.76529592969806,344
4,1,2.76529592969806,737
5,1,2.76529592969806,1858
6,1,2.76529592969806,5146
7,1,2.76529592969806,13633
8,1,2.76529592969806,36623
9,1,2.76529592969806,90036
10,1,2.76529592969806,202741
11,1,2.76529592969806,385020
12,1,2.76529592969806,573900
13,1,2.76529592969806,705634
14,1,2.76529592969806,779340
15,1,2.76529592969806,807702
16,1,2.76529592969806,804728
17,1,2.76529592969806,779682
18,1,2.76529592969806,741289
19,1,2.76529592969806,694170
20,1,2.76529592969806,643100
21,1,2.76529592969806,589680
22,1,2.76529592969806,536115
23,1,2.76529592969806,484877
24,1,2.76529592969806,436323
25,1,2.76529592969806,390877
26,1,2.76529592969806,348366
27,1,2.76529592969806,309374
28,1,2.76529592969806,273986
29,1,2.76529592969806,241779
30,1,2.76529592969806,212960
31,1,2.76529592969806,187083
32,1,2.76529592969806,164270
33,1,2.76529592969806,144127
34,1,2.76529592969806,125897
35,1,2.76529592969806,109929
36,1,2.76529592969806,95881
37,1,2.76529592969806,83468
38,1,2.76529592969806,72518
39,1,2.76529592969806,63071
40,1,2.76529592969806,54951
41,1,2.76529592969806,47747
42,1,2.76529592969806,41747
43,1,2.76529592969806,36128
44,1,2.76529592969806,31342
45,1,2.76529592969806,27045
46,1,2.76529592969806,23354
47,1,2.76529592969806,20110
48,1,2.76529592969806,17453
49,1,2.76529592969806,15149
50,1,2.76529592969806,13157
51,1,2.76529592969806,11369
52,1,2.76529592969806,9823
53,1,2.76529592969806,8442
54,1,2.76529592969806,7241
55,1,2.76529592969806,6229
56,1,2.76529592969806,5356
57,1,2.76529592969806,4613
58,1,2.76529592969806,3937
59,1,2.76529592969806,3352
60,1,2.76529592969806,2908
61,1,2.76529592969806,2562
62,1,2.76529592969806,2249
63,1,2.76529592969806,1946
64,1,2.76529592969806,1684
65,1,2.76529592969806,1462
66,1,2.76529592969806,1286
67,1,2.76529592969806,1132
68,1,2.76529592969806,979
69,1,2.76529592969806,893
70,1,2.76529592969806,795
71,1,2.76529592969806,725
72,1,2.76529592969806,664
73,1,2.76529592969806,593
74,1,2.76529592969806,540
75,1,2.76529592969806,490
76,1,2.76529592969806,459
77,1,2.76529592969806,429
78,1,2.76529592969806,401
79,1,2.76529592969806,390
80,1,2.76529592969806,368
81,1,2.76529592969806,341
82,1,2.76529592969806,324
83,1,2.76529592969806,325
84,1,2.76529592969806,318
85,1,2.76529592969806,300
86,1,2.76529592969806,268
87,1,2.76529592969806,262
88,1,2.76529592969806,249
89,1,2.76529592969806,242
90,1,2.76529592969806,251
91,1,2.76529592969806,261
92,1,2.76529592969806,251
93,1,2.76529592969806,260
94,1,2.76529592969806,257
95,1,2.76529592969806,240
96,1,2.76529592969806,252
1,1,3.76529592969806,41
2,1,3.76529592969806,166
3,1,3.76529592969806,426
4,1,3.76529592969806,1134
5,1,3.76529592969806,3091
6,1,3.76529592969806,8682
7,1,3.76529592969806,22924
8,1,3.76529592969806,59689
9,1,3.76529592969806,143739
10,1,3.76529592969806,298554
11,1,3.76529592969806,492715
12,1,3.76529592969806,650725
13,1,3.76529592969806,749092
14,1,3.76529592969806,796943
15,1,3.76529592969806,807883
16,1,3.76529592969806,794260
17,1,3.76529592969806,762150
18,1,3.76529592969806,718796
19,1,3.76529592969806,669307
20,1,3.76529592969806,618184
21,1,3.76529592969806,565265
22,1,3.76529592969806,512397
23,1,3.76529592969806,462409
24,1,3.76529592969806,414061
25,1,3.76529592969806,369509
26,1,3.76529592969806,328575
27,1,3.76529592969806,291170
28,1,3.76529592969806,257295
29,1,3.76529592969806,226418
30,1,3.76529592969806,198888
31,1,3.76529592969806,174058
32,1,3.76529592969806,151896
33,1,3.76529592969806,132579
34,1,3.76529592969806,115496
35,1,3.76529592969806,100424
36,1,3.76529592969806,87519
37,1,3.76529592969806,75733
38,1,3.76529592969806,65506
39,1,3.76529592969806,56587
40,1,3.76529592969806,48953
41,1,3.76529592969806,42178
42,1,3.76529592969806,36560
43,1,3.76529592969806,31606
44,1,3.76529592969806,27166
45,1,3.76529592969806,23437
46,1,3.76529592969806,20143
47,1,3.76529592969806,17374
48,1,3.76529592969806,14928
49,1,3.76529592969806,12752
50,1,3.76529592969806,10935
51,1,3.76529592969806,9361
52,1,3.76529592969806,8008
53,1,3.76529592969806,6875
54,1,3.76529592969806,5904
55,1,3.76529592969806,5057
56,1,3.76529592969806,4320
57,1,3.76529592969806,3735
58,1,3.76529592969806,3228
59,1,3.76529592969806,2793
60,1,3.76529592969806,2422
61,1,3.76529592969806,2151
62,1,3.76529592969806,1868
63,1,3.76529592969806,1669
64,1,3.76529592969806,1461
65,1,3.76529592969806,1279
66,1,3.76529592969806,1162
67,1,3.76529592969806,1032
68,1,3.76529592969806,933
69,1,3.76529592969806,839
70,1,3.76529592969806,762
71,1,3.76529592969806,700
72,1,3.76529592969806,623
73,1,3.76529592969806,566
74,1,3.76529592969806,523
75,1,3.76529592969806,479
76,1,3.76529592969806,453
77,1,3.76529592969806,416
78,1,3.76529592969806,391
79,1,3.76529592969806,373
80,1,3.76529592969806,354
81,1,3.76529592969806,349
82,1,3.76529592969806,346
83,1,3.76529592969806,323
84,1,3.76529592969806,319
85,1,3.76529592969806,304
86,1,3.76529592969806,287
87,1,3.76529592969806,289
88,1,3.76529592969806,288
89,1,3.76529592969806,283
90,1,3.76529592969806,287
91,1,3.76529592969806,283
92,1,3.76529592969806,286
93,1,3.76529592969806,291
94,1,3.76529592969806,274
95,1,3.76529592969806,282
96,1,3.76529592969806,269
